ID,TrainDate,TrainNo,StartingStation,EndingStation,TrainTypePrice,TrainTypeName,ArrivalTime,DepartureTime
862,2022/1/14,642,樹林,臺東,13,復興,09:32:00,09:42:00
863,2022/1/14,6452,臺東,臺南,19,莒光(專開列車),15:38:00,15:38:00
864,2022/1/14,653,臺東,彰化,19,莒光(有身障座位),11:27:00,11:27:00
865,2022/1/14,6732,新左營,豐富,20,普快(專開列車),07:10:00,07:25:00
866,2022/1/14,6733,竹南,新左營,20,普快(專開列車),13:42:00,13:42:00
867,2022/1/14,702,臺東,新左營,19,莒光(無身障座位),07:17:00,07:17:00
868,2022/1/14,704,臺東,新左營,19,莒光(無身障座位),11:15:00,11:15:00
869,2022/1/14,707,新左營,臺東,19,莒光(無身障座位),13:53:00,13:53:00
870,2022/1/14,708,臺東,新左營,19,"莒光(有身障座位, 有自行車車廂)",15:55:00,15:55:00
871,2022/1/14,711,新左營,臺東,19,莒光(無身障座位),06:26:00,06:26:00
872,2022/1/14,713,新左營,臺東,19,莒光(無身障座位),17:02:00,17:02:00
873,2022/1/14,751,彰化,臺東,19,"莒光(有身障座位, 有自行車車廂)",06:12:00,06:12:00
874,2022/1/14,754,臺東,彰化,19,"莒光(有身障座位, 有自行車車廂)",13:55:00,13:55:00
875,2022/1/14,81,臺東,樹林,19,"莒光(無身障座位, 有自行車車廂)",16:00:00,16:00:00
876,2022/1/14,82,樹林,臺東,19,"莒光(無身障座位, 有自行車車廂)",06:49:00,06:54:00
